model,gpu,token_acc,token_p,token_r,token_f,tag_acc,ents_p,ents_r,ents_f,ents_per_type_PER_p,ents_per_type_PER_r,ents_per_type_PER_f,ents_per_type_LOC_p,ents_per_type_LOC_r,ents_per_type_LOC_f,ents_per_type_MISC_p,ents_per_type_MISC_r,ents_per_type_MISC_f,ents_per_type_ORG_p,ents_per_type_ORG_r,ents_per_type_ORG_f,ents_excl_MISC_ents_p,ents_excl_MISC_ents_r,ents_excl_MISC_ents_f,k,augmenter,i,dep_uas,dep_las,wall_time
spacy_medium,TRUE,0.9799915308066907,0.9586922677737416,0.9215803651601316,0.9397700681656322,0.9182964154173368,0.72265625,0.6630824372759857,0.6915887850467289,0.7724867724867724,0.8111111111111111,0.7913279132791328,0.7029702970297029,0.7395833333333334,0.7208121827411168,0.6090909090909091,0.5537190082644629,0.5800865800865802,0.7678571428571429,0.5341614906832298,0.63003663003663,0.753731343283582,0.6933638443935927,0.7222884386174016,12,Spacing Augmention 5%,11,0.7106484235574063,0.6719409910177859,1.1520028114318848
spacy_medium,TRUE,0.9813029967872755,0.9611208768483094,0.9273670557717251,0.9439423174570934,0.9207219320473703,0.71484375,0.6559139784946236,0.6841121495327104,0.7814207650273224,0.7944444444444444,0.7878787878787878,0.7326732673267327,0.7708333333333334,0.751269035532995,0.6,0.5950413223140496,0.5975103734439834,0.7129629629629629,0.4782608695652174,0.5724907063197026,0.75,0.6727688787185355,0.7092882991556091,13,Spacing Augmention 5%,11,0.7180187670744744,0.6805629787992161,1.1520028114318848
spacy_medium,TRUE,0.9798984341938214,0.9587222567931964,0.9222787588546344,0.9401474701245869,0.9169173322269474,0.6982591876208898,0.6469534050179212,0.6716279069767442,0.7272727272727273,0.7555555555555555,0.7411444141689373,0.7254901960784313,0.7708333333333334,0.7474747474747475,0.6016949152542372,0.5867768595041323,0.5941422594142259,0.7272727272727273,0.4968944099378882,0.5904059040590406,0.7268170426065163,0.6636155606407322,0.69377990430622,14,Spacing Augmention 5%,11,0.705805377111587,0.6666666666666667,1.1520028114318848
spacy_medium,TRUE,0.980265594412994,0.9590121407076891,0.9220792177990622,0.9401831129196337,0.918170504044804,0.7101167315175098,0.6541218637992832,0.6809701492537313,0.7700534759358288,0.8,0.784741144414169,0.7156862745098039,0.7604166666666666,0.7373737373737373,0.576271186440678,0.5619834710743802,0.5690376569037656,0.7476635514018691,0.4968944099378882,0.5970149253731344,0.75,0.6796338672768879,0.7130852340936373,15,Spacing Augmention 5%,11,0.71279000594884,0.6740824460174886,1.1520028114318848
spacy_medium,TRUE,0.9804501743633098,0.9596807628524047,0.9237753167714258,0.9413857963499569,0.9193698828894186,0.6984126984126984,0.6308243727598566,0.6629001883239171,0.7405405405405405,0.7611111111111111,0.7506849315068493,0.7087378640776699,0.7604166666666666,0.7336683417085427,0.5811965811965812,0.5619834710743802,0.5714285714285715,0.7474747474747475,0.45962732919254656,0.5692307692307692,0.7338501291989664,0.6498855835240275,0.6893203883495146,16,Spacing Augmention 5%,11,0.7188112927191679,0.6791869725424938,1.1520028114318848
spacy_medium,TRUE,0.9808392715756136,0.9603273254609488,0.9249725631048589,0.9423184428520608,0.91885453886386,0.6929133858267716,0.6308243727598566,0.6604127579737337,0.7653631284916201,0.7611111111111111,0.7632311977715877,0.6990291262135923,0.75,0.7236180904522612,0.5462184873949579,0.5371900826446281,0.5416666666666666,0.7289719626168224,0.484472049689441,0.5820895522388059,0.7377892030848329,0.6567505720823799,0.6949152542372882,17,Spacing Augmention 5%,11,0.7168578049794997,0.6788282132033988,1.1520028114318848
spacy_medium,TRUE,0.9816015604407191,0.9621078786623875,0.9271675147161529,0.9443146021745757,0.9196068287635798,0.7126213592233009,0.6577060931899642,0.6840633737185461,0.7578947368421053,0.8,0.7783783783783784,0.6857142857142857,0.75,0.7164179104477612,0.6206896551724138,0.5950413223140496,0.6075949367088607,0.7596153846153846,0.4906832298136646,0.5962264150943397,0.7393483709273183,0.6750572082379863,0.7057416267942584,18,Spacing Augmention 5%,11,0.716620120030899,0.6796197266785503,1.1520028114318848
spacy_medium,TRUE,0.9807113037044867,0.9602861883036085,0.923974857826998,0.9417806477856308,0.9181822892377842,0.7140077821011673,0.6577060931899642,0.6847014925373135,0.7771739130434783,0.7944444444444444,0.7857142857142856,0.719626168224299,0.8020833333333334,0.7586206896551725,0.559322033898305,0.5454545454545454,0.5523012552301255,0.7714285714285715,0.5031055900621118,0.6090225563909775,0.76010101010101,0.6887871853546911,0.7226890756302521,19,Spacing Augmention 5%,11,0.7116608194089314,0.6735640385301462,1.1520028114318848
spacy_medium,TRUE,0.7025435073627844,0.5369376805612877,0.1298014566497057,0.20906315282018323,0.22816304923239814,0.07518796992481203,0.035842293906810034,0.04854368932038835,0.03389830508474576,0.011111111111111112,0.016736401673640166,0.075,0.03125,0.04411764705882353,0.06557377049180328,0.06611570247933884,0.06584362139917695,0.15555555555555556,0.043478260869565216,0.06796116504854369,0.08333333333333333,0.02745995423340961,0.04130808950086058,0,No Spacing,12,0.003429839604559669,0.0034294936453500096,1.1520028114318848
spacy_medium,TRUE,0.9991053677932407,0.9958287814082829,0.9956310197597061,0.9957298907646475,0.9570015409852363,0.6965648854961832,0.6541218637992832,0.6746765249537893,0.7396449704142012,0.6944444444444444,0.7163323782234957,0.6896551724137931,0.8333333333333334,0.7547169811320755,0.646551724137931,0.6198347107438017,0.6329113924050634,0.6910569105691057,0.5279503105590062,0.5985915492957747,0.7107843137254902,0.6636155606407322,0.6863905325443787,13,Male names,9,0.8159296133364204,0.7739769635932164,1.1520028114318848
spacy_medium,TRUE,0.9991509763771663,0.9963073852295409,0.9960091788885563,0.9961582597415556,0.9164003196164603,0.6031746031746031,0.13620071684587814,0.2222222222222222,0.4,0.044444444444444446,0.07999999999999999,0.6923076923076923,0.09375,0.16513761467889906,0.6091954022988506,0.4380165289256198,0.5096153846153847,1,0.037267080745341616,0.0718562874251497,0.5897435897435898,0.05263157894736842,0.09663865546218486,0,Lowercase,5,0.7909275952311717,0.7379623168178647,1.1520028114318848
spacy_medium,TRUE,0.9991042102120036,0.9964200477326969,0.9959248583639797,0.9961723915096685,0.9571058917197452,0.7705544933078394,0.7222222222222222,0.7456059204440334,0.8190954773869347,0.9055555555555556,0.8601583113456465,0.7207207207207207,0.8333333333333334,0.7729468599033817,0.6880733944954128,0.6198347107438017,0.6521739130434783,0.8173076923076923,0.5279503105590062,0.6415094339622641,0.7922705314009661,0.7505720823798627,0.7708578143360751,0,Danish names,6,0.818197623877137,0.7772369031061659,1.1520028114318848
spacy_medium,TRUE,0.999150891563858,0.996506637388961,0.9961089494163424,0.9963077537171939,0.9575466986315054,0.7655038759689923,0.7078853046594982,0.7355679702048417,0.8440860215053764,0.8722222222222222,0.8579234972677596,0.7272727272727273,0.8333333333333334,0.7766990291262137,0.6491228070175439,0.6115702479338843,0.6297872340425532,0.7924528301886793,0.5217391304347826,0.6292134831460675,0.7985074626865671,0.7345537757437071,0.765196662693683,0,Input size augmentation 5 sentences,1,0.8168308176467161,0.7743589743589743,1.1520028114318848
spacy_medium,TRUE,0.9991544391942302,0.9963224331577378,0.9960254372019078,0.9961739130434782,0.9566774434220342,0.6992337164750958,0.6541218637992832,0.675925925925926,0.7257142857142858,0.7055555555555556,0.7154929577464789,0.7407407407407407,0.8333333333333334,0.7843137254901961,0.6379310344827587,0.6115702479338843,0.6244725738396624,0.6829268292682927,0.5217391304347826,0.5915492957746479,0.7167487684729064,0.665903890160183,0.690391459074733,8,Male names,9,0.814252607184241,0.7721452986501361,1.1520028114318848
spacy_medium,TRUE,0.9991044776119402,0.9962222884978627,0.9958262943456225,0.9960242520624193,0.956318407960199,0.6851145038167938,0.6433691756272402,0.6635859519408502,0.6857142857142857,0.6666666666666666,0.676056338028169,0.7272727272727273,0.8333333333333334,0.7766990291262137,0.625,0.6198347107438017,0.6224066390041494,0.7058823529411765,0.5217391304347826,0.6,0.7029702970297029,0.6498855835240275,0.6753864447086803,9,Male names,9,0.8134198632518251,0.7704965525233212,1.1520028114318848
spacy_medium,TRUE,0.9991541867754614,0.9963213362497514,0.9960242520624193,0.996172772006561,0.9564654957958107,0.6907020872865275,0.6523297491039427,0.6709677419354839,0.6885245901639344,0.7,0.6942148760330578,0.7339449541284404,0.8333333333333334,0.7804878048780488,0.6271186440677966,0.6115702479338843,0.6192468619246863,0.717948717948718,0.5217391304347826,0.6043165467625898,0.7090464547677262,0.6636155606407322,0.6855791962174941,10,Male names,9,0.8139090118806143,0.7717895224849327,1.1520028114318848
spacy_medium,TRUE,0.9991549435800566,0.9963246250124168,0.9960278053624627,0.9961761930774196,0.9568545581071678,0.6944971537001897,0.6559139784946236,0.6746543778801842,0.7142857142857143,0.6944444444444444,0.7042253521126761,0.7017543859649122,0.8333333333333334,0.7619047619047619,0.6198347107438017,0.6198347107438017,0.6198347107438017,0.7350427350427351,0.5341614906832298,0.6187050359712232,0.7167487684729064,0.665903890160183,0.690391459074733,11,Male names,9,0.8138929088277859,0.7717064135216485,1.1520028114318848
spacy_medium,TRUE,0.9991532599491956,0.9965163730466806,0.9961197890757139,0.9963180415961788,0.9567686024504432,0.6875,0.6505376344086021,0.6685082872928176,0.727810650887574,0.6833333333333333,0.7048710601719197,0.6956521739130435,0.8333333333333334,0.7582938388625592,0.6302521008403361,0.6198347107438017,0.625,0.68,0.5279503105590062,0.5944055944055944,0.7041564792176039,0.6590389016018307,0.6808510638297872,12,Male names,9,0.814995357474466,0.77305170312772,1.1520028114318848
spacy_medium,TRUE,0.999150891563858,0.996506637388961,0.9961089494163424,0.9963077537171939,0.9571471381480372,0.7689320388349514,0.7096774193548387,0.7381174277726001,0.8404255319148937,0.8777777777777778,0.858695652173913,0.7339449541284404,0.8333333333333334,0.7804878048780488,0.6548672566371682,0.6115702479338843,0.6324786324786326,0.8,0.5217391304347826,0.6315789473684211,0.8009950248756219,0.7368421052631579,0.767580452920143,0,Input size augmentation 10 sentences,1,0.8164597540362535,0.7737498542953724,1.1520028114318848
spacy_small,FALSE,0.999150891563858,0.996506637388961,0.9961089494163424,0.9963077537171939,0.9479572470282689,0.7192622950819673,0.6290322580645161,0.6711281070745698,0.7684210526315789,0.8111111111111111,0.7891891891891891,0.6732673267326733,0.7083333333333334,0.6903553299492386,0.68,0.5619834710743802,0.6153846153846154,0.711340206185567,0.42857142857142855,0.5348837209302325,0.729381443298969,0.6475972540045767,0.686060606060606,0,No augmentation,0,NA,NA,1.5334498882293701
spacy_small,FALSE,0.9981094527363185,0.9827192372628861,0.9872293724433803,0.9849691419470437,0.905805421055259,0.6771488469601677,0.578853046594982,0.6241545893719807,0.7555555555555555,0.7555555555555555,0.7555555555555555,0.6428571428571429,0.65625,0.6494845360824744,0.6122448979591837,0.49586776859504134,0.5479452054794521,0.6336633663366337,0.39751552795031053,0.4885496183206107,0.6939313984168866,0.6018306636155606,0.6446078431372549,0,Keystroke errors 2%,1,NA,NA,1.5334498882293701
spacy_small,FALSE,0.9983096350800437,0.9829263450466548,0.9879277661378829,0.9854207095586407,0.9082111144367954,0.6877637130801688,0.5842293906810035,0.6317829457364341,0.7354497354497355,0.7722222222222223,0.7533875338753387,0.6336633663366337,0.6666666666666666,0.6497461928934011,0.6888888888888889,0.512396694214876,0.5876777251184834,0.648936170212766,0.37888198757763975,0.4784313725490196,0.6875,0.6041189931350115,0.6431181485992692,1,Keystroke errors 2%,1,NA,NA,1.5334498882293701
spacy_small,FALSE,0.9980611483967188,0.9812444179815422,0.9865309787488776,0.9838805970149255,0.9035573516938582,0.689727463312369,0.589605734767025,0.6357487922705314,0.7513513513513513,0.7722222222222223,0.7616438356164383,0.6571428571428571,0.71875,0.6865671641791045,0.6458333333333334,0.512396694214876,0.5714285714285714,0.6483516483516484,0.36645962732919257,0.4682539682539683,0.7007874015748031,0.6109839816933639,0.6528117359413202,2,Keystroke errors 2%,1,NA,NA,1.5334498882293701
spacy_small,FALSE,0.9986611791540636,0.9812815687828068,0.9885263893045995,0.9848906560636184,0.9098515788425142,0.6822033898305084,0.5770609318996416,0.6252427184466018,0.7393617021276596,0.7722222222222223,0.7554347826086958,0.6702127659574468,0.65625,0.6631578947368422,0.6170212765957447,0.4793388429752066,0.5395348837209302,0.6458333333333334,0.38509316770186336,0.4824902723735409,0.6984126984126984,0.6041189931350115,0.6478527607361964,3,Keystroke errors 2%,1,NA,NA,1.5334498882293701
spacy_small,FALSE,0.9980071741729774,0.9841885441527446,0.9874289134989525,0.9858060660391453,0.9047690387016231,0.676829268292683,0.5967741935483871,0.6342857142857143,0.7253886010362695,0.7777777777777778,0.7506702412868632,0.6494845360824743,0.65625,0.6528497409326426,0.6203703703703703,0.5537190082644629,0.5851528384279476,0.6702127659574468,0.391304347826087,0.4941176470588236,0.6927083333333334,0.6086956521739131,0.6479902557856273,4,Keystroke errors 2%,1,NA,NA,1.5334498882293701
spacy_small,FALSE,0.998012323593719,0.980460226145606,0.9862316671655194,0.9833374782392439,0.904719145964282,0.6673469387755102,0.5860215053763441,0.6240458015267175,0.7064676616915423,0.7888888888888889,0.7454068241469817,0.6451612903225806,0.625,0.634920634920635,0.6288659793814433,0.5041322314049587,0.5596330275229359,0.6464646464646465,0.39751552795031053,0.4923076923076923,0.6768447837150128,0.6086956521739131,0.6409638554216868,5,Keystroke errors 2%,1,NA,NA,1.5334498882293701
spacy_small,FALSE,0.9978100736611587,0.9807310290027811,0.9851341913598723,0.9829276790602758,0.9030905187478157,0.6957446808510638,0.5860215053763441,0.6361867704280155,0.7379679144385026,0.7666666666666667,0.7520435967302452,0.6354166666666666,0.6354166666666666,0.6354166666666666,0.6373626373626373,0.4793388429752066,0.5471698113207547,0.7291666666666666,0.43478260869565216,0.5447470817120622,0.7097625329815304,0.6155606407322655,0.6593137254901961,6,Keystroke errors 2%,1,NA,NA,1.5334498882293701
spacy_small,FALSE,0.998458555019641,0.9846092741535101,0.9893245535268882,0.9869612819747189,0.9065243415802076,0.6875,0.5913978494623656,0.6358381502890175,0.7486338797814208,0.7611111111111111,0.7548209366391184,0.6421052631578947,0.6354166666666666,0.6387434554973821,0.65,0.5371900826446281,0.588235294117647,0.6568627450980392,0.4161490683229814,0.5095057034220534,0.6973684210526315,0.6064073226544623,0.6487148102815178,7,Keystroke errors 2%,1,NA,NA,1.5334498882293701
spacy_small,FALSE,0.9981103928393834,0.9820329561246773,0.9870298313878081,0.9845250534905707,0.9079203473573888,0.7019027484143763,0.5949820788530465,0.644034917555771,0.7446808510638298,0.7777777777777778,0.7608695652173912,0.6701030927835051,0.6770833333333334,0.6735751295336787,0.6344086021505376,0.48760330578512395,0.5514018691588785,0.7157894736842105,0.422360248447205,0.53125,0.718421052631579,0.6247139588100686,0.6682986536107711,8,Keystroke errors 2%,1,NA,NA,1.5334498882293701
spacy_small,FALSE,0.9984584017106768,0.9839126117179742,0.9885263893045995,0.9862141044144728,0.9079209896249003,0.6894409937888198,0.5967741935483871,0.6397694524495677,0.7647058823529411,0.7944444444444444,0.7792915531335151,0.6320754716981132,0.6979166666666666,0.6633663366336633,0.6,0.49586776859504134,0.5429864253393666,0.7,0.391304347826087,0.50199203187251,0.7127937336814621,0.6247139588100686,0.6658536585365854,9,Keystroke errors 2%,1,NA,NA,1.5334498882293701
spacy_small,FALSE,0.9977595220313666,0.9817188276204669,0.985832585054375,0.9837714058144166,0.9098172375911314,0.6855345911949685,0.5860215053763441,0.6318840579710144,0.73224043715847,0.7444444444444445,0.7382920110192838,0.7021276595744681,0.6875,0.6947368421052632,0.6161616161616161,0.5041322314049587,0.5545454545454545,0.6534653465346535,0.40993788819875776,0.5038167938931297,0.7037037037037037,0.6086956521739131,0.652760736196319,10,Keystroke errors 2%,1,NA,NA,1.5334498882293701
spacy_small,FALSE,0.998259485802377,0.9833200953137411,0.9881273071934551,0.985717840258771,0.9082294264339151,0.694560669456067,0.5949820788530465,0.640926640926641,0.7164948453608248,0.7722222222222223,0.7433155080213903,0.7096774193548387,0.6875,0.6984126984126984,0.648936170212766,0.5041322314049587,0.5674418604651162,0.6804123711340206,0.40993788819875776,0.5116279069767442,0.7057291666666666,0.620137299771167,0.6601705237515225,11,Keystroke errors 2%,1,NA,NA,1.5334498882293701
spacy_small,FALSE,0.998257926434722,0.9844976647123125,0.9884266187768134,0.9864582296126656,0.9080476974504814,0.6673469387755102,0.5860215053763441,0.6240458015267175,0.7263157894736842,0.7666666666666667,0.745945945945946,0.6037735849056604,0.6666666666666666,0.6336633663366337,0.6019417475728155,0.512396694214876,0.5535714285714286,0.6923076923076923,0.391304347826087,0.5,0.6847545219638242,0.6064073226544623,0.6432038834951456,12,Keystroke errors 2%,1,NA,NA,1.5334498882293701
spacy_small,FALSE,0.9982615606218646,0.9818524395081317,0.9878279956100968,0.9848311533296863,0.9058993666783025,0.6851851851851852,0.5967741935483871,0.6379310344827587,0.7422680412371134,0.8,0.7700534759358288,0.6470588235294118,0.6875,0.6666666666666667,0.6276595744680851,0.48760330578512395,0.5488372093023256,0.6666666666666666,0.39751552795031053,0.49805447470817116,0.6989795918367347,0.6270022883295194,0.661037394451146,13,Keystroke errors 2%,1,NA,NA,1.5334498882293701
spacy_small,FALSE,0.9987078819202861,0.9848123883263847,0.9898234061658187,0.987311539035677,0.9108131013510145,0.6919831223628692,0.5878136200716846,0.6356589147286822,0.7219251336898396,0.75,0.7356948228882835,0.6565656565656566,0.6770833333333334,0.6666666666666666,0.6739130434782609,0.512396694214876,0.5821596244131455,0.6875,0.40993788819875776,0.5136186770428015,0.6963350785340314,0.6086956521739131,0.6495726495726496,14,Keystroke errors 2%,1,NA,NA,1.5334498882293701
spacy_small,FALSE,0.9985592925629688,0.9832324635380494,0.9887259303601716,0.9859715451198886,0.9116928446771378,0.6876310272536688,0.5878136200716846,0.633816425120773,0.7445652173913043,0.7611111111111111,0.7527472527472527,0.64,0.6666666666666666,0.6530612244897959,0.6237623762376238,0.5206611570247934,0.5675675675675677,0.6956521739130435,0.39751552795031053,0.5059288537549408,0.7047872340425532,0.6064073226544623,0.6519065190651906,15,Keystroke errors 2%,1,NA,NA,1.5334498882293701
spacy_small,FALSE,0.9983084577114427,0.9841064865401807,0.9884266187768134,0.9862618218018915,0.9065415897410308,0.68,0.578853046594982,0.6253630203291385,0.7473118279569892,0.7722222222222223,0.7595628415300546,0.648936170212766,0.6354166666666666,0.6421052631578947,0.6236559139784946,0.4793388429752066,0.5420560747663551,0.6372549019607843,0.40372670807453415,0.49429657794676807,0.693717277486911,0.6064073226544623,0.6471306471306472,16,Keystroke errors 2%,1,NA,NA,1.5334498882293701
spacy_small,FALSE,0.9984123834094066,0.9806815930255597,0.9876284545545246,0.9841427648257692,0.909235906893286,0.6804979253112033,0.5878136200716846,0.6307692307692307,0.7445652173913043,0.7611111111111111,0.7527472527472527,0.6262626262626263,0.6458333333333334,0.6358974358974359,0.6464646464646465,0.5289256198347108,0.5818181818181818,0.65,0.40372670807453415,0.49808429118773945,0.6892950391644909,0.6041189931350115,0.6439024390243901,17,Keystroke errors 2%,1,NA,NA,1.5334498882293701
spacy_small,FALSE,0.9985101311084624,0.98224734701973615,0.9881273071934551,0.9851785536655725,0.9087192781295178,0.7014925373134329,0.589605734767025,0.6407010710808179,0.7675675675675676,0.7888888888888889,0.7780821917808219,0.6285714285714286,0.6875,0.6567164179104478,0.651685393258427,0.4793388429752066,0.5523809523809524,0.7,0.391304347826087,0.50199203187251,0.7131578947368421,0.620137299771167,0.6634026927784578,18,Keystroke errors 2%,1,NA,NA,1.5334498882293701
spacy_small,FALSE,0.9983103071265281,0.9825362175034729,0.9879277661378829,0.9852246156907617,0.9090183559457302,0.6652806652806653,0.5734767025089605,0.6159769008662175,0.7068062827225131,0.75,0.7277628032345013,0.6039603960396039,0.6354166666666666,0.6192893401015228,0.63,0.5206611570247934,0.5701357466063348,0.6853932584269663,0.37888198757763975,0.488,0.6745406824146981,0.5881006864988558,0.628361858190709,19,Keystroke errors 2%,1,NA,NA,1.5334498882293701
spacy_small,FALSE,0.9968779424153823,0.9674933306985476,0.9769530080814127,0.9722001588562352,0.8545209715226174,0.6602972399150743,0.557347670250896,0.6044703595724004,0.7189189189189189,0.7388888888888889,0.7287671232876712,0.6559139784946236,0.6354166666666666,0.6455026455026455,0.5977011494252874,0.4297520661157025,0.5,0.6132075471698113,0.40372670807453415,0.48689138576779023,0.6744791666666666,0.5926773455377574,0.6309378806333739,0,Keystroke errors 5%,2,NA,NA,1.5334498882293701
spacy_small,FALSE,0.9968924184876438,0.9599724626278521,0.9738601217200439,0.966866425635184,0.848152942347904,0.609704641350211,0.517921146953405,0.560077519379845,0.6574585635359116,0.6611111111111111,0.6592797783933517,0.5869565217391305,0.5625,0.5744680851063831,0.5480769230769231,0.47107438016528924,0.5066666666666667,0.6082474226804123,0.36645962732919257,0.4573643410852713,0.6270270270270271,0.5308924485125858,0.5749690210656754,1,Keystroke errors 5%,2,NA,NA,1.5334498882293701
spacy_small,FALSE,0.997281399831941,0.966183574879227,0.9777511723037015,0.9719329564613706,0.8526436437932924,0.6467991169977925,0.525089605734767,0.579624134520277,0.6847826086956522,0.7,0.6923076923076924,0.5934065934065934,0.5625,0.5775401069518715,0.627906976744186,0.4462809917355372,0.5217391304347826,0.6413043478260869,0.36645962732919257,0.46640316205533605,0.6512261580381471,0.5469107551487414,0.5945273631840796,2,Keystroke errors 5%,2,NA,NA,1.5334498882293701
spacy_small,FALSE,0.9971856021330174,0.9640571147218119,0.9767534670258405,0.9703637625136287,0.8517522899243328,0.6292372881355932,0.532258064516129,0.5766990291262135,0.7027027027027027,0.7222222222222222,0.7123287671232876,0.6041666666666666,0.6041666666666666,0.6041666666666666,0.5581395348837209,0.39669421487603307,0.463768115942029,0.580952380952381,0.37888198757763975,0.45864661654135336,0.6450777202072538,0.5697940503432495,0.6051032806804374,3,Keystroke errors 5%,2,NA,NA,1.5334498882293701
spacy_small,FALSE,0.9966383231164723,0.9619629483642097,0.97395989224783,0.9679242476823162,0.8493969899332203,0.6226415094339622,0.532258064516129,0.5739130434782608,0.6827956989247311,0.7055555555555556,0.6939890710382514,0.5876288659793815,0.59375,0.5906735751295337,0.5473684210526316,0.4297520661157025,0.4814814814814815,0.6161616161616161,0.37888198757763975,0.46923076923076923,0.6413612565445026,0.5606407322654462,0.5982905982905984,4,Keystroke errors 5%,2,NA,NA,1.5334498882293701
spacy_small,FALSE,0.9976827885421289,0.9653713723561239,0.9790481891649206,0.972161680206063,0.8553809429082952,0.6349892008639308,0.5268817204301075,0.5759059745347698,0.6772486772486772,0.7111111111111111,0.6937669376693767,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.6,0.4462809917355372,0.5118483412322276,0.6363636363636364,0.34782608695652173,0.4497991967871486,0.6434316353887399,0.5491990846681922,0.5925925925925927,5,Keystroke errors 5%,2,NA,NA,1.5334498882293701
spacy_small,FALSE,0.9972397476340694,0.9610696028313016,0.9753566796368353,0.9681604357514236,0.8516989204517189,0.6190476190476191,0.5125448028673835,0.5607843137254902,0.6830601092896175,0.6944444444444444,0.6887052341597797,0.6185567010309279,0.625,0.6217616580310881,0.5268817204301075,0.4049586776859504,0.45794392523364486,0.5842696629213483,0.32298136645962733,0.4159999999999999,0.6422764227642277,0.5423340961098398,0.588089330024814,6,Keystroke errors 5%,2,NA,NA,1.5334498882293701
spacy_small,FALSE,0.997685982964896,0.9634541703507221,0.9784495659982041,0.9708939708939709,0.8560063643595864,0.6394849785407726,0.5340501792114696,0.58203125,0.7010869565217391,0.7166666666666667,0.7087912087912087,0.5943396226415094,0.65625,0.6237623762376238,0.5842696629213483,0.4297520661157025,0.4952380952380952,0.6206896551724138,0.33540372670807456,0.43548387096774194,0.6525198938992043,0.562929061784897,0.6044226044226044,7,Keystroke errors 5%,2,NA,NA,1.5334498882293701
spacy_small,FALSE,0.9969415943172849,0.960755385069342,0.9745585154145465,0.9676077265973253,0.8544549527127924,0.6351931330472103,0.5304659498207885,0.578125,0.6775956284153005,0.6888888888888889,0.6831955922865013,0.6336633663366337,0.6666666666666666,0.6497461928934011,0.5652173913043478,0.4297520661157025,0.488262910798122,0.6222222222222222,0.34782608695652173,0.44621513944223107,0.6524064171122995,0.5583524027459954,0.6017262638717633,8,Keystroke errors 5%,2,NA,NA,1.5334498882293701
spacy_small,FALSE,0.9971817058096415,0.9660782960260329,0.9774518607203432,0.9717317992461812,0.8514920540028894,0.6375266524520256,0.53584229390681,0.5822784810126582,0.671957671957672,0.7055555555555556,0.6883468834688347,0.6288659793814433,0.6354166666666666,0.6321243523316062,0.5833333333333334,0.4049586776859504,0.47804878048780486,0.6262626262626263,0.38509316770186336,0.47692307692307695,0.6493506493506493,0.5720823798627003,0.6082725060827251,9,Keystroke errors 5%,2,NA,NA,1.5334498882293701
spacy_small,FALSE,0.9972840847365562,0.9647394858662465,0.977252319664771,0.9709555908009516,0.8554072893845848,0.6545064377682404,0.546594982078853,0.5957031249999999,0.7297297297297297,0.75,0.7397260273972601,0.6129032258064516,0.59375,0.6031746031746031,0.6172839506172839,0.4132231404958678,0.495049504950495,0.5887850467289719,0.391304347826087,0.4701492537313433,0.6623376623376623,0.5835240274599542,0.6204379562043796,10,Keystroke errors 5%,2,NA,NA,1.5334498882293701
spacy_small,FALSE,0.9969379691821415,0.9625800098473658,0.9752569091090492,0.9688769947467539,0.8491035856573705,0.6637744034707158,0.5483870967741935,0.6005888125613346,0.7253886010362695,0.7777777777777778,0.7506702412868632,0.5714285714285714,0.5833333333333334,0.577319587628866,0.6046511627906976,0.4297520661157025,0.502415458937198,0.6904761904761905,0.36024844720496896,0.47346938775510206,0.6773333333333333,0.5812356979405034,0.625615763546798,11,Keystroke errors 5%,2,NA,NA,1.5334498882293701
spacy_small,FALSE,0.9967400968092462,0.9614021268215833,0.9741594333034022,0.9677387382922841,0.8461116923230209,0.6504237288135594,0.5501792114695341,0.596116504854369,0.7471910112359551,0.7388888888888889,0.7430167597765364,0.5979381443298969,0.6041666666666666,0.6010362694300518,0.5686274509803921,0.4793388429752066,0.5201793721973095,0.6105263157894737,0.36024844720496896,0.453125,0.672972972972973,0.5697940503432495,0.617100371747212,12,Keystroke errors 5%,2,NA,NA,1.5334498882293701
spacy_small,FALSE,0.9971881012283558,0.9628099173553719,0.9763543849146962,0.9695348491603507,0.8527494401592436,0.6277533039647577,0.510752688172043,0.5632411067193677,0.6759776536312849,0.6722222222222223,0.6740947075208914,0.6304347826086957,0.6041666666666666,0.6170212765957447,0.5934065934065934,0.4462809917355372,0.509433962264151,0.5652173913043478,0.32298136645962733,0.4110671936758893,0.6363636363636364,0.528604118993135,0.5775,13,Keystroke errors 5%,2,NA,NA,1.5334498882293701
spacy_small,FALSE,0.9975350029579965,0.9637061079964592,0.9775516312481293,0.9705794947994056,0.8511886998905799,0.6207627118644068,0.525089605734767,0.5689320388349516,0.675531914893617,0.7055555555555556,0.6902173913043479,0.6304347826086957,0.6041666666666666,0.6170212765957447,0.5757575757575758,0.47107438016528924,0.5181818181818182,0.5483870967741935,0.3167701863354037,0.40157480314960625,0.6327077747989276,0.540045766590389,0.582716049382716,14,Keystroke errors 5%,2,NA,NA,1.5334498882293701
spacy_small,FALSE,0.996990181082548,0.9621212121212122,0.9756559912201935,0.9688413335314807,0.852889928809678,0.643312101910828,0.543010752688172,0.5889212827988337,0.7081081081081081,0.7277777777777777,0.7178082191780821,0.6161616161616161,0.6354166666666666,0.6256410256410255,0.5578947368421052,0.4380165289256198,0.49074074074074076,0.6304347826086957,0.36024844720496896,0.45849802371541504,0.6648936170212766,0.5720823798627003,0.6150061500615006,15,Keystroke errors 5%,2,NA,NA,1.5334498882293701
